id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_duration,hour,dayofweek,is_rush_hour,time_period
id0868844,2016-04-24 23:14:11,-73.98543548583984,40.727394104003906,-73.95465850830078,40.6746940612793,1,1506,23,6,False,Evening
id2647773,2016-04-29 21:04:57,-74.00630187988281,40.73957824707031,-73.98303985595702,40.73619842529297,1,975,21,4,False,Evening
id3226332,2016-04-12 20:03:04,-73.95948791503906,40.76731872558594,-73.974853515625,40.74427032470703,1,490,20,1,False,Evening Rush
id1907664,2016-04-08 21:05:03,-73.99495697021484,40.744972229003906,-73.98822021484375,40.744842529296875,1,343,21,4,False,Evening
id0301221,2016-04-29 23:24:28,-73.97763061523438,40.74944686889648,-73.99009704589844,40.75625991821289,1,434,23,4,False,Evening
id2739248,2016-04-24 21:21:15,-73.95925903320312,40.76747131347656,-73.98680877685547,40.72663879394531,1,781,21,6,False,Evening
id0937978,2016-04-30 22:09:11,-73.99105072021484,40.75056076049805,-73.99677276611328,40.74259948730469,3,219,22,5,False,Evening
id0435927,2016-04-22 22:22:17,-73.93717193603516,40.793609619140625,-73.8792724609375,40.824710845947266,1,669,22,4,False,Evening
id1868938,2016-04-14 23:43:15,-73.98210906982422,40.77199935913086,-73.99542236328125,40.7239990234375,1,1359,23,3,False,Evening
id3719399,2016-04-08 23:18:41,-73.93759155273438,40.80411148071289,-73.8544921875,40.833248138427734,1,957,23,4,False,Evening
id0323836,2016-04-02 21:08:11,-73.97956848144531,40.786476135253906,-73.96783447265625,40.80220031738281,1,373,21,5,False,Evening
id1753201,2016-04-30 23:43:31,-73.982666015625,40.73548126220703,-73.97889709472656,40.727317810058594,1,455,23,5,False,Evening
id0735878,2016-04-13 22:06:02,-73.95674133300781,40.770721435546875,-73.95596313476562,40.76449966430664,1,162,22,2,False,Evening
id2849926,2016-04-01 21:49:50,-73.98652648925781,40.74029541015625,-73.99151611328125,40.758880615234375,2,818,21,4,False,Evening
id3697127,2016-04-12 19:29:44,-73.97662353515625,40.74771881103515,-73.98117065429688,40.76081085205078,1,981,19,1,True,Evening Rush
id1971067,2016-04-14 20:53:02,-73.98897552490233,40.77373123168945,-73.9862060546875,40.72947311401367,1,1320,20,3,False,Evening Rush
id3857899,2016-04-01 20:05:17,-73.9732894897461,40.76042938232422,-73.82473754882812,40.774269104003906,3,2312,20,4,False,Evening Rush
id3615975,2016-04-26 22:51:30,-73.99508666992188,40.72536087036133,-74.00170135498047,40.74742889404297,4,687,22,1,False,Evening
id0989642,2016-04-22 21:33:05,-73.99652099609375,40.73799514770508,-73.9920654296875,40.74927520751953,1,324,21,4,False,Evening
id1231053,2016-04-18 19:41:01,-73.96244812011719,40.81074142456055,-73.96045684814453,40.81586837768555,1,125,19,0,True,Evening Rush
id1282741,2016-04-11 20:49:59,-73.9782485961914,40.752071380615234,-73.97685241699219,40.739036560058594,1,806,20,0,False,Evening Rush
id1980275,2016-04-16 21:58:26,-73.99809265136719,40.740509033203125,-74.00032043457033,40.720680236816406,1,539,21,5,False,Evening
id1603184,2016-04-08 19:52:27,-73.99562072753906,40.72469711303711,-73.95396423339844,40.74338150024414,1,1164,19,4,True,Evening Rush
id0171511,2016-04-20 23:15:28,-73.9714584350586,40.76285171508789,-73.96785736083984,40.75556182861328,6,315,23,2,False,Evening
id1685947,2016-04-27 22:29:24,-73.86334991455078,40.76961898803711,-73.99249267578125,40.76253890991211,1,2110,22,2,False,Evening
id3776332,2016-04-26 20:45:02,-73.98957061767578,40.762813568115234,-73.99102020263672,40.750267028808594,1,350,20,1,False,Evening Rush
id3073714,2016-04-06 20:20:22,-73.98723602294922,40.72260665893555,-73.9797592163086,40.78413772583008,1,1382,20,2,False,Evening Rush
id2087522,2016-04-01 23:16:31,-74.01008605957033,40.71875,-73.97416687011719,40.726280212402344,1,1514,23,4,False,Evening
id0687928,2016-04-09 23:19:22,-73.96900939941406,40.75772857666016,-73.95170593261719,40.78200149536133,2,250,23,5,False,Evening
id0923317,2016-04-21 19:50:37,-73.98532104492188,40.72776794433594,-73.98343658447266,40.74561309814453,1,758,19,3,True,Evening Rush
id2499261,2016-04-22 23:34:29,-74.00294494628906,40.72298049926758,-73.99990844726562,40.71932601928711,4,488,23,4,False,Evening
id3649846,2016-04-12 19:35:28,-73.99681091308594,40.74268341064453,-74.00164794921875,40.72940826416016,2,468,19,1,True,Evening Rush
id1454538,2016-04-27 22:47:24,-73.99645233154298,40.7254638671875,-73.93042755126953,40.69869613647461,6,1584,22,2,False,Evening
id2251568,2016-04-13 23:27:19,-73.98381042480469,40.72576522827149,-74.00039672851562,40.737735748291016,1,594,23,2,False,Evening
id2276250,2016-04-12 20:43:46,-73.97276306152344,40.75919342041016,-74.00144958496094,40.72089767456055,1,1311,20,1,False,Evening Rush
id3470894,2016-04-10 19:44:06,-73.9988784790039,40.72273635864258,-73.9362030029297,40.69304275512695,1,1678,19,6,True,Evening Rush
id2554705,2016-04-04 19:17:15,-74.00787353515625,40.71488952636719,-73.99893951416016,40.719940185546875,1,533,19,0,True,Evening Rush
id3088943,2016-04-14 19:43:51,-73.99087524414062,40.75022506713867,-74.00304412841797,40.73134994506836,1,442,19,3,True,Evening Rush
id3578453,2016-04-26 21:40:58,-74.00128173828125,40.73113250732422,-73.98187255859375,40.78462219238281,1,799,21,1,False,Evening
id1906964,2016-04-07 20:30:20,-73.97491455078125,40.76521682739258,-73.97454833984375,40.761661529541016,2,84,20,3,False,Evening Rush
id0112257,2016-04-15 22:55:47,-73.78318786621094,40.64860153198242,-73.9892578125,40.758731842041016,1,5391,22,4,False,Evening
id0174303,2016-04-08 21:56:08,-73.98808288574219,40.72808074951172,-74.01714324951172,40.71097183227539,2,1402,21,4,False,Evening
id2710412,2016-04-16 19:15:20,-73.9713363647461,40.761089324951165,-73.9871826171875,40.736610412597656,1,1310,19,5,True,Evening Rush
id0815212,2016-04-21 22:02:23,-73.97702026367188,40.7502555847168,-73.94461822509767,40.70217514038086,1,1645,22,3,False,Evening
id1641400,2016-04-13 22:59:09,-74.00103759765625,40.7293701171875,-73.9916000366211,40.767948150634766,1,1034,22,2,False,Evening
id2520762,2016-04-27 22:19:02,-73.9884262084961,40.67058944702149,-73.96800994873047,40.68635177612305,1,650,22,2,False,Evening
id0429224,2016-04-06 21:04:30,-73.98198699951172,40.77687454223633,-73.9759750366211,40.78453063964844,2,211,21,2,False,Evening
id1486783,2016-04-20 22:42:27,-73.99382781982422,40.720760345458984,-73.98573303222656,40.75276947021485,2,614,22,2,False,Evening
id2173374,2016-04-13 21:45:15,-73.97864532470702,40.756221771240234,-73.9803466796875,40.74678421020508,2,395,21,2,False,Evening
id1010374,2016-04-11 20:44:51,-73.97789001464844,40.752227783203125,-73.98562622070312,40.73331069946289,1,851,20,0,False,Evening Rush
id3097662,2016-04-09 22:36:36,-73.9959945678711,40.72504806518555,-74.01465606689453,40.70979690551758,5,824,22,5,False,Evening
id0025172,2016-04-17 19:31:40,-74.0099105834961,40.735443115234375,-73.989990234375,40.72636795043945,1,955,19,6,True,Evening Rush
id1811917,2016-04-03 23:33:46,-73.9906997680664,40.749359130859375,-73.97666931152344,40.755958557128906,2,583,23,6,False,Evening
id0226143,2016-04-14 22:29:17,-73.99288177490233,40.75839614868164,-74.00411224365236,40.74285888671875,1,349,22,3,False,Evening
id3254623,2016-04-26 20:24:03,-73.99735260009767,40.73644256591797,-73.9801254272461,40.748653411865234,1,540,20,1,False,Evening Rush
id0135614,2016-04-19 22:04:29,-74.00745391845702,40.71931076049805,-73.99327850341797,40.74783706665039,1,726,22,1,False,Evening
id3836813,2016-04-26 19:44:39,-73.98179626464844,40.690948486328125,-73.98638916015625,40.70241165161133,6,295,19,1,True,Evening Rush
id2569875,2016-04-15 22:40:22,-74.00528717041016,40.70697021484375,-73.94866180419922,40.771488189697266,3,758,22,4,False,Evening
id3366459,2016-04-02 19:37:22,-74.00431823730469,40.70751190185547,-73.99739074707033,40.719120025634766,1,428,19,5,True,Evening Rush
id2426284,2016-04-24 21:18:26,-74.00069427490233,40.75517654418945,-73.86872863769531,40.74810791015625,1,2522,21,6,False,Evening
id0043084,2016-04-22 21:54:17,-73.98849487304688,40.737274169921875,-73.9781494140625,40.751182556152344,5,456,21,4,False,Evening
id1334182,2016-04-26 21:51:35,-74.013916015625,40.71299362182618,-73.9486312866211,40.76972961425781,5,1288,21,1,False,Evening
id1706813,2016-04-05 21:43:20,-74.00714111328125,40.71590805053711,-73.97885131835938,40.74102783203125,1,1106,21,1,False,Evening
id2622882,2016-04-17 20:02:34,-74.0019302368164,40.72626876831055,-73.95984649658203,40.779422760009766,1,1208,20,6,False,Evening Rush
id3502769,2016-04-29 20:49:44,-73.99178314208984,40.74996566772461,-73.98046875,40.742488861083984,1,692,20,4,False,Evening Rush
id3197108,2016-04-24 19:42:49,-73.99612426757812,40.732120513916016,-73.95780944824219,40.782203674316406,1,1166,19,6,True,Evening Rush
id1092161,2016-04-15 22:35:08,-73.78179168701172,40.644718170166016,-72.71139526367188,41.311519622802734,1,7153,22,4,False,Evening
id1134257,2016-04-21 20:21:00,-73.97765350341797,40.74897003173828,-73.96436309814453,40.76789093017578,1,697,20,3,False,Evening Rush
id3589025,2016-04-12 20:41:16,-73.98585510253906,40.74698638916016,-73.99578857421875,40.72624206542969,1,596,20,1,False,Evening Rush
id0104582,2016-04-17 23:45:04,-73.78182983398438,40.644588470458984,-73.98574829101562,40.72296524047851,1,1438,23,6,False,Evening
id1119029,2016-04-26 23:20:19,-73.98492431640625,40.748172760009766,-73.93256378173828,40.84624099731445,3,1212,23,1,False,Evening
id2728758,2016-04-14 22:11:59,-73.98458099365236,40.73302459716797,-74.0018081665039,40.7395133972168,1,368,22,3,False,Evening
id3096429,2016-04-04 20:20:39,-73.93866729736328,40.7907600402832,-73.95564270019531,40.77960968017578,1,334,20,0,False,Evening Rush
id0701539,2016-04-02 19:18:36,-73.98835754394531,40.7641716003418,-73.98014831542967,40.72071075439453,2,1579,19,5,True,Evening Rush
id3419883,2016-04-08 23:49:00,-73.9393310546875,40.84820938110352,-73.94754028320312,40.83588409423828,1,264,23,4,False,Evening
id0707952,2016-04-29 21:47:19,-73.98068237304688,40.753456115722656,-73.98745727539062,40.68641662597656,1,1191,21,4,False,Evening
id2293562,2016-04-23 21:00:27,-73.98773193359375,40.71943664550781,-73.98278045654298,40.71961975097656,1,138,21,5,False,Evening
id0595205,2016-04-28 23:59:20,-73.97238159179688,40.793643951416016,-73.94741821289062,40.80499649047851,1,592,23,3,False,Evening
id0972312,2016-04-30 21:38:07,-73.966796875,40.7938117980957,-73.9701156616211,40.78424835205078,1,224,21,5,False,Evening
id3420673,2016-04-28 21:42:25,-73.95529174804688,40.77328872680664,-73.9783935546875,40.77756881713867,1,581,21,3,False,Evening
id3823531,2016-04-14 21:28:51,-73.97895812988281,40.75276947021485,-74.00762176513672,40.704856872558594,1,1266,21,3,False,Evening
id2791296,2016-04-18 21:02:25,-73.96338653564453,40.76205062866211,-74.00630950927734,40.733619689941406,5,1390,21,0,False,Evening
id1666648,2016-04-27 21:20:28,-73.96481323242188,40.767230987548835,-73.98973846435547,40.77471923828125,5,541,21,2,False,Evening
id0746456,2016-04-07 19:46:20,-73.9997787475586,40.72458267211914,-73.97090911865236,40.798606872558594,1,1326,19,3,True,Evening Rush
id1957668,2016-04-24 21:32:00,-73.9908905029297,40.73394012451172,-74.00421142578125,40.747772216796875,1,384,21,6,False,Evening
id1218982,2016-04-16 21:29:34,-73.99859619140625,40.72975158691406,-73.98882293701172,40.73101043701172,2,704,21,5,False,Evening
id3430948,2016-04-29 23:13:22,-73.87078094482422,40.7736701965332,-73.914794921875,40.81877517700195,2,1111,23,4,False,Evening
id1923623,2016-04-26 20:56:21,-74.01377868652344,40.71542739868164,-74.00132751464844,40.726417541503906,2,678,20,1,False,Evening Rush
id2238329,2016-04-06 20:01:07,-73.79003143310547,40.64699172973633,-73.80099487304688,40.71377944946289,1,981,20,2,False,Evening Rush
id1222911,2016-04-15 19:12:11,-73.9714126586914,40.78240585327149,-73.95652770996094,40.78413009643555,1,388,19,4,True,Evening Rush
id1507913,2016-04-13 20:55:23,-73.94537353515625,40.808135986328125,-73.99093627929688,40.75199508666992,2,1851,20,2,False,Evening Rush
id0068556,2016-04-06 23:08:02,-73.98501586914062,40.742454528808594,-73.98963165283203,40.72589492797851,1,381,23,2,False,Evening
id2275482,2016-04-29 19:32:17,-73.87088775634764,40.77376174926758,-73.9439697265625,40.72064971923828,2,943,19,4,True,Evening Rush
id3231946,2016-04-30 20:22:57,-73.98188781738281,40.779144287109375,-73.98660278320312,40.76675033569336,1,279,20,5,False,Evening Rush
id2568705,2016-04-14 21:04:30,-73.99327087402344,40.752418518066406,-73.98268127441406,40.761451721191406,1,544,21,3,False,Evening
id3663413,2016-04-24 20:45:54,-73.9843521118164,40.72893905639648,-73.99008178710938,40.737030029296875,1,304,20,6,False,Evening Rush
id3785411,2016-04-07 20:00:11,-73.9850311279297,40.742328643798835,-73.98899841308594,40.736675262451165,1,63,20,3,False,Evening Rush
id2407142,2016-04-25 19:13:41,-73.9805908203125,40.74681091308594,-73.97393035888672,40.75096130371094,5,373,19,0,True,Evening Rush
id0064817,2016-04-11 21:46:46,-73.98457336425781,40.736934661865234,-73.96073913574219,40.76552963256836,1,819,21,0,False,Evening
id0571362,2016-04-06 21:08:23,-73.98483276367188,40.73249435424805,-73.9951171875,40.72145462036133,1,784,21,2,False,Evening
id0563169,2016-04-04 22:54:08,-73.95509338378906,40.804351806640625,-73.97077941894531,40.79867172241211,1,416,22,0,False,Evening
id2217358,2016-04-15 22:09:39,-74.00314331054688,40.7495231628418,-73.99815368652344,40.72030258178711,1,992,22,4,False,Evening
id1895942,2016-04-10 19:47:55,-73.98118591308594,40.78426361083984,-73.98190307617188,40.77531433105469,2,278,19,6,True,Evening Rush
id1958270,2016-04-20 23:02:49,-73.96363067626953,40.774261474609375,-73.94659423828125,40.77648162841797,1,425,23,2,False,Evening
id3964284,2016-04-03 22:43:47,-73.99703216552734,40.73749923706055,-73.99467468261719,40.750389099121094,1,346,22,6,False,Evening
id1829632,2016-04-12 22:23:30,-73.97750091552734,40.77920150756836,-74.001953125,40.72633743286133,2,1294,22,1,False,Evening
id0542640,2016-04-20 22:40:05,-73.97711181640625,40.765045166015625,-73.9889907836914,40.75829315185547,1,1021,22,2,False,Evening
id2038542,2016-04-25 19:23:08,-73.97860717773438,40.759078979492195,-74.0064926147461,40.7069091796875,3,1073,19,0,True,Evening Rush
id1401771,2016-04-07 21:23:03,-73.872802734375,40.77417755126953,-74.0030288696289,40.72200012207031,1,1477,21,3,False,Evening
id1999781,2016-04-24 23:22:13,-74.00516510009767,40.74064636230469,-73.99687194824219,40.726810455322266,1,468,23,6,False,Evening
id2069950,2016-04-13 21:24:25,-73.98101806640625,40.779300689697266,-73.9990005493164,40.761089324951165,2,622,21,2,False,Evening
id1601809,2016-04-11 23:06:38,-74.00155639648438,40.73573303222656,-73.98046112060547,40.74250411987305,1,511,23,0,False,Evening
id3827648,2016-04-02 23:30:52,-73.96504211425781,40.76018142700195,-73.953369140625,40.77122116088867,2,396,23,5,False,Evening
id2362717,2016-04-29 21:01:52,-73.9589614868164,40.78342819213867,-74.0076904296875,40.73286819458008,1,1659,21,4,False,Evening
id2238663,2016-04-08 19:28:05,-73.97640228271484,40.76517868041992,-73.9554214477539,40.776641845703125,2,715,19,4,True,Evening Rush
id0794674,2016-04-20 23:46:55,-73.97579956054688,40.7864990234375,-73.95649719238281,40.80677032470703,1,507,23,2,False,Evening
id2452196,2016-04-27 23:33:42,-73.96813201904298,40.80044174194336,-73.95072937011719,40.77106475830078,1,758,23,2,False,Evening
id2879533,2016-04-27 22:46:58,-73.9906997680664,40.7514533996582,-73.98556518554688,40.75933837890625,2,1138,22,2,False,Evening
id2450203,2016-04-02 21:19:15,-73.97281646728516,40.743595123291016,-73.99440002441406,40.719669342041016,1,810,21,5,False,Evening
id3079121,2016-04-29 23:54:09,-73.953369140625,40.77851867675781,-73.94670867919922,40.772335052490234,6,140,23,4,False,Evening
id1769998,2016-04-17 21:37:03,-73.98723602294922,40.74442672729492,-74.0079345703125,40.71625900268555,1,715,21,6,False,Evening
id2082273,2016-04-17 20:14:01,-73.97842407226562,40.75396728515625,-73.95638275146484,40.78425979614258,1,435,20,6,False,Evening Rush
id1149538,2016-04-12 19:36:11,-73.98738098144531,40.73311996459961,-73.97370910644531,40.74349212646485,2,354,19,1,True,Evening Rush
id1701598,2016-04-21 23:23:49,-74.00530242919922,40.719200134277344,-73.9912109375,40.69972610473633,1,691,23,3,False,Evening
id2615858,2016-04-02 23:37:54,-73.97176361083984,40.74628829956055,-73.95682525634764,40.77584457397461,1,482,23,5,False,Evening
id3980178,2016-04-29 20:06:21,-73.97260284423828,40.75925064086914,-73.95857238769531,40.77552032470703,2,650,20,4,False,Evening Rush
id1440523,2016-04-07 23:55:04,-73.95751953125,40.77006149291992,-73.88294219970702,40.74287033081055,2,1514,23,3,False,Evening
id0825659,2016-04-02 19:29:44,-73.97988891601562,40.76103973388672,-73.9745101928711,40.79338073730469,6,868,19,5,True,Evening Rush
id2468912,2016-04-22 23:14:07,-73.97044372558594,40.752140045166016,-73.9809341430664,40.73370742797851,1,370,23,4,False,Evening
id0798584,2016-04-09 19:26:28,-73.97258758544922,40.752593994140625,-73.98744201660156,40.758930206298835,2,1027,19,5,True,Evening Rush
id2991541,2016-04-25 22:16:26,-73.9560546875,40.767799377441406,-73.95670318603516,40.78448867797851,1,278,22,0,False,Evening
id3701654,2016-04-09 19:20:52,-73.98867797851562,40.75661849975586,-73.97415161132812,40.75682067871094,5,644,19,5,True,Evening Rush
id1956481,2016-04-15 22:17:44,-74.00484466552734,40.74173355102539,-73.97967529296875,40.75225830078125,1,1012,22,4,False,Evening
id0422421,2016-04-01 19:44:55,-73.96113586425781,40.77764892578125,-73.97019958496094,40.79435348510742,1,489,19,4,True,Evening Rush
id1825720,2016-04-10 20:03:36,-73.97811889648438,40.786273956298835,-73.98222351074219,40.77532577514648,1,266,20,6,False,Evening Rush
id3536952,2016-04-18 21:41:51,-73.86341857910156,40.76948165893555,-73.99871826171875,40.76015090942382,1,1475,21,0,False,Evening
id0993634,2016-04-13 22:07:18,-73.97026824951172,40.75729751586914,-73.97710418701172,40.779273986816406,1,737,22,2,False,Evening
id1356427,2016-04-02 20:01:40,-73.9527587890625,40.772193908691406,-73.96383666992188,40.76118850708008,1,501,20,5,False,Evening Rush
id2632406,2016-04-06 19:25:23,-74.00565338134764,40.740604400634766,-73.9594955444336,40.777061462402344,1,1305,19,2,True,Evening Rush
id2414670,2016-04-16 23:34:55,-73.9814224243164,40.72897720336914,-73.9604721069336,40.80650329589844,1,1687,23,5,False,Evening
id3105851,2016-04-03 20:07:40,-74.00174713134764,40.72942352294922,-74.00936889648438,40.71521759033203,1,301,20,6,False,Evening Rush
id0677182,2016-04-29 19:46:20,-73.98946380615236,40.73396301269531,-73.97499084472656,40.72004318237305,1,550,19,4,True,Evening Rush
id1391697,2016-04-02 20:01:15,-73.99237060546875,40.74306106567382,-73.8696517944336,40.74964904785156,1,3060,20,5,False,Evening Rush
id0608379,2016-04-29 22:54:56,-73.95372772216797,40.76703643798828,-73.96868133544922,40.75461959838867,1,405,22,4,False,Evening
id3117198,2016-04-01 20:02:56,-73.97888946533203,40.752243041992195,-73.96866607666016,40.75678253173828,1,267,20,4,False,Evening Rush
id0395326,2016-04-08 21:59:18,-73.99141693115236,40.7497444152832,-73.95054626464844,40.78622817993164,1,1527,21,4,False,Evening
id2369086,2016-04-14 19:57:01,-73.99552917480469,40.74406814575195,-74.0023193359375,40.73426818847656,1,225,19,3,True,Evening Rush
id0463838,2016-04-11 22:04:10,-73.98933410644531,40.76295471191406,-73.98653411865236,40.75590896606445,1,311,22,0,False,Evening
id0869390,2016-04-08 21:23:06,-74.00836944580078,40.73543548583984,-74.01081085205078,40.71609878540039,2,529,21,4,False,Evening
id0393930,2016-04-07 19:58:59,-73.99111938476562,40.751258850097656,-73.98760223388672,40.76016998291016,1,391,19,3,True,Evening Rush
id1552106,2016-04-29 23:51:24,-73.99365997314453,40.72093963623047,-73.9538345336914,40.77873611450195,1,1421,23,4,False,Evening
id2124245,2016-04-08 21:25:14,-73.97793579101562,40.78367614746094,-73.96412658691406,40.76539611816406,2,615,21,4,False,Evening
id1916075,2016-04-07 19:32:50,-73.98612976074219,40.77219009399414,-73.97161102294922,40.78635025024414,1,481,19,3,True,Evening Rush
id0743363,2016-04-09 20:14:56,-73.98174285888672,40.778533935546875,-73.97639465332033,40.79249572753906,3,346,20,5,False,Evening Rush
id3281274,2016-04-28 19:08:22,-73.87303161621094,40.7741813659668,-73.97132873535156,40.75543594360352,1,1231,19,3,True,Evening Rush
id2776411,2016-04-02 23:23:39,-73.9929428100586,40.75294876098633,-73.9796371459961,40.78632354736328,2,1380,23,5,False,Evening
id3327603,2016-04-13 20:11:14,-73.9744873046875,40.75056838989258,-73.92619323730469,40.77178955078125,1,1104,20,2,False,Evening Rush
id3149873,2016-04-18 19:17:39,-73.98120880126953,40.78084564208984,-73.95445251464844,40.823482513427734,1,842,19,0,True,Evening Rush
id0987457,2016-04-23 21:16:00,-73.9551773071289,40.77349090576172,-73.97576141357422,40.78715133666992,5,445,21,5,False,Evening
id3487338,2016-04-05 19:16:44,-73.96795654296875,40.755611419677734,-73.97786712646484,40.744773864746094,2,216,19,1,True,Evening Rush
id1222564,2016-04-29 23:04:41,-73.97456359863281,40.76129150390625,-74.00384521484375,40.74188232421875,1,1151,23,4,False,Evening
id1619292,2016-04-26 22:44:51,-73.97418975830078,40.76468276977539,-74.00032043457033,40.73061752319336,1,1077,22,1,False,Evening
id3136907,2016-04-23 20:40:29,-73.9970474243164,40.74739074707031,-73.94776916503906,40.77511978149414,1,1325,20,5,False,Evening Rush
id1437576,2016-04-18 21:49:18,-73.93614196777344,40.74994659423828,-73.8731460571289,40.72898864746094,1,1017,21,0,False,Evening
id2710871,2016-04-21 22:54:27,-73.99272155761719,40.73746871948242,-73.95658111572266,40.666648864746094,1,1834,22,3,False,Evening
id0328466,2016-04-29 19:05:00,-73.9756851196289,40.749168395996094,-73.9881591796875,40.73112487792969,1,736,19,4,True,Evening Rush
id2411115,2016-04-12 21:30:59,-74.0022735595703,40.73453140258789,-73.95076751708984,40.78669357299805,1,1399,21,1,False,Evening
id2686096,2016-04-18 22:19:26,-73.98284912109375,40.76213836669922,-73.99027252197266,40.71453094482422,1,1361,22,0,False,Evening
id2735223,2016-04-09 19:14:26,-73.9810562133789,40.73079681396485,-73.84526062011719,40.75919723510742,6,1641,19,5,True,Evening Rush
id3497871,2016-04-28 23:27:38,-73.98428344726562,40.72515869140625,-73.99473571777344,40.72662353515625,5,417,23,3,False,Evening
id2689347,2016-04-23 20:40:57,-73.99138641357422,40.76012420654297,-73.97113800048828,40.751216888427734,1,631,20,5,False,Evening Rush
id0422306,2016-04-13 21:25:05,-73.9823989868164,40.77248764038086,-73.92989349365236,40.85884475708008,2,1186,21,2,False,Evening
id2706808,2016-04-15 19:18:10,-73.97311401367188,40.76424407958984,-73.98883056640625,40.76362991333008,1,632,19,4,True,Evening Rush
id0298342,2016-04-28 20:59:45,-73.99120330810547,40.76033782958984,-73.97977447509767,40.74480819702149,1,609,20,3,False,Evening Rush
id0844330,2016-04-29 23:09:19,-73.98809814453125,40.72264099121094,-74.0057601928711,40.74047088623047,1,830,23,4,False,Evening
id3372713,2016-04-02 21:01:01,-73.99633026123047,40.73741912841797,-73.99044036865236,40.75839614868164,1,1052,21,5,False,Evening
id2773553,2016-04-04 19:11:37,-73.9863510131836,40.76722717285156,-73.97901153564453,40.783485412597656,1,494,19,0,True,Evening Rush
id1287432,2016-04-27 20:56:42,-73.98835754394531,40.7642707824707,-74.00631713867188,40.733131408691406,1,894,20,2,False,Evening Rush
id0778791,2016-04-18 19:39:35,-73.96914672851562,40.7659912109375,-73.97667694091797,40.76508331298828,2,447,19,0,True,Evening Rush
id2445752,2016-04-20 21:08:21,-73.99632263183594,40.73210525512695,-73.99459838867188,40.72341537475586,1,415,21,2,False,Evening
id2052850,2016-04-10 23:27:30,-73.99907684326172,40.73252868652344,-73.97503662109375,40.76570129394531,5,595,23,6,False,Evening
id0385567,2016-04-29 23:29:04,-73.9715576171875,40.755035400390625,-73.95283508300781,40.77224349975586,1,415,23,4,False,Evening
id3572840,2016-04-16 19:29:42,-73.95515441894531,40.788780212402344,-73.99482727050781,40.759239196777344,1,1501,19,5,True,Evening Rush
id0012914,2016-04-28 20:02:23,-73.97946166992188,40.752593994140625,-73.98634338378906,40.755428314208984,2,428,20,3,False,Evening Rush
id2410685,2016-04-05 21:38:28,-73.93699645996094,40.85511016845703,-73.93519592285156,40.85707092285156,1,107,21,1,False,Evening
id2248048,2016-04-20 22:16:48,-73.97676849365236,40.74900817871094,-73.9908676147461,40.723491668701165,1,639,22,2,False,Evening
id0214712,2016-04-01 22:28:43,-73.9827651977539,40.77704620361328,-73.9850311279297,40.759765625,1,739,22,4,False,Evening
id1389210,2016-04-21 22:57:45,-73.78936004638672,40.643104553222656,-73.83223724365236,40.76119613647461,2,1703,22,3,False,Evening
id0977379,2016-04-16 21:19:13,-74.00393676757812,40.70758056640625,-74.00163269042967,40.73712158203125,1,1455,21,5,False,Evening
id2216350,2016-04-23 21:11:03,-74.00579833984375,40.73310089111328,-73.97895050048828,40.762237548828125,1,1362,21,5,False,Evening
id2383937,2016-04-08 19:27:00,-73.95594787597656,40.78491973876953,-73.95223236083984,40.79227828979492,2,165,19,4,True,Evening Rush
id1683017,2016-04-20 19:47:55,-73.98226165771484,40.74625778198242,-73.95375061035156,40.78696060180664,1,1020,19,2,True,Evening Rush
id2717232,2016-04-10 21:38:43,-73.97859191894531,40.7774772644043,-73.9595947265625,40.76361846923828,3,490,21,6,False,Evening
id3122769,2016-04-23 19:42:52,-73.93177032470702,40.74501037597656,-73.95221710205078,40.78125762939453,1,775,19,5,True,Evening Rush
id1898189,2016-04-15 19:42:23,-73.99120330810547,40.74959564208984,-73.98463439941406,40.75310516357422,2,602,19,4,True,Evening Rush
id1892656,2016-04-15 20:15:26,-73.95630645751953,40.71710205078125,-73.96541595458984,40.71376037597656,1,435,20,4,False,Evening Rush
id0256170,2016-04-02 21:35:33,-74.00706481933594,40.717891693115234,-73.98914337158203,40.72138214111328,1,999,21,5,False,Evening
id3296854,2016-04-27 22:28:10,-73.96542358398438,40.75890350341797,-73.98052215576172,40.748191833496094,2,643,22,2,False,Evening
id0364248,2016-04-17 23:03:19,-73.95864868164062,40.815467834472656,-73.98001861572266,40.78409576416016,1,657,23,6,False,Evening
id0487651,2016-04-12 19:20:39,-73.99018859863281,40.71400451660156,-73.95762634277344,40.71443176269531,1,451,19,1,True,Evening Rush
id1329642,2016-04-02 21:52:19,-74.00117492675781,40.73160934448242,-73.98625183105469,40.73991012573242,1,549,21,5,False,Evening
id2811859,2016-04-22 21:18:22,-73.9816665649414,40.77373123168945,-73.97459411621094,40.784149169921875,1,296,21,4,False,Evening
id1901209,2016-04-01 23:25:55,-73.98885345458984,40.722503662109375,-73.94752502441406,40.67219924926758,1,1783,23,4,False,Evening
id1463148,2016-04-04 19:10:26,-73.97083282470702,40.755569458007805,-73.96318817138672,40.771881103515625,1,371,19,0,True,Evening Rush
id0117906,2016-04-17 23:04:59,-74.00224304199219,40.729366302490234,-73.99091339111328,40.75089263916016,2,474,23,6,False,Evening
id2749621,2016-04-07 23:12:44,-73.98143005371094,40.78031921386719,-73.99195861816406,40.750186920166016,1,855,23,3,False,Evening
